DV_MT,2001,4,241.12
DV_MT,2002,1,243.61
DV_MT,2002,2,246.16
DV_MT,2002,3,250.19
DV_MT,2002,4,252.4
DV_MT,2003,1,254.7
DV_MT,2003,2,257.24
DV_MT,2003,3,260.39
DV_MT,2003,4,266.61
DV_MT,2004,1,271.06
DV_MT,2004,2,278.83
DV_MT,2004,3,290.87
DV_MT,2004,4,298.29
DV_MT,2005,1,307.92
DV_MT,2005,2,324.31
DV_MT,2005,3,339.33
DV_MT,2005,4,352.44
DV_MT,2006,1,361.32
DV_MT,2006,2,368.88
DV_MT,2006,3,374.76
DV_MT,2006,4,379.95
DV_MT,2007,1,382.39
DV_MT,2007,2,382.62
DV_MT,2007,3,379
DV_MT,2007,4,376.96
DV_MT,2008,1,371.64
DV_MT,2008,2,359.88
DV_MT,2008,3,343.32
DV_MT,2008,4,337.92
DV_MT,2009,1,339.03
DV_MT,2009,2,324.2
DV_MT,2009,3,310.87
DV_MT,2009,4,305.79
DV_MT,2010,1,299.58
DV_MT,2010,2,293.02
DV_MT,2010,3,294.56
DV_MT,2010,4,290.09
DV_MT,2011,1,277.96
DV_MT,2011,2,269.2
DV_MT,2011,3,271.78
DV_MT,2011,4,274.32
DV_MT,2012,1,272.77
DV_MT,2012,2,273.53
DV_MT,2012,3,279.88
DV_MT,2012,4,285.19
DV_MT,2013,1,290.09
DV_MT,2013,2,298.89
DV_MT,2013,3,308.01
DV_MT,2013,4,314.13
DV_MT,2014,1,318.93
DV_MT,2014,2,326.34
DV_MT,2014,3,331.94
DV_MT,2014,4,336.42
DV_MT,2015,1,339.63
DV_MT,2015,2,348.75
DV_NE,1975,1,59.07
DV_NE,1975,2,65.14
DV_NE,1975,3,62.65
DV_NE,1975,4,64.87
DV_NE,1976,1,63.55
DV_NE,1976,2,64.47
DV_NE,1976,3,69.7
DV_NE,1976,4,69.29
DV_NE,1977,1,69.24
DV_NE,1977,2,71.08
DV_NE,1977,3,73.71
DV_NE,1977,4,75.17
DV_NE,1978,1,77.73
DV_NE,1978,2,81.16
DV_NE,1978,3,86.73
DV_NE,1978,4,88.29
DV_NE,1979,1,94.44
DV_NE,1979,2,95.81
DV_NE,1979,3,98.12
DV_NE,1979,4,100.96
DV_NE,1980,1,100
DV_NE,1980,2,102.73
DV_NE,1980,3,106.72
DV_NE,1980,4,106.6
DV_NE,1981,1,109.28
DV_NE,1981,2,114.01
DV_NE,1981,3,114.63
DV_NE,1981,4,113.59
DV_NE,1982,1,118.31
DV_NE,1982,2,121.49
DV_NE,1982,3,119.96
DV_NE,1982,4,122.02
DV_NE,1983,1,125.29
DV_NE,1983,2,129.29
DV_NE,1983,3,134.33
DV_NE,1983,4,138.84
DV_NE,1984,1,143.74
DV_NE,1984,2,149.54
DV_NE,1984,3,156.43
DV_NE,1984,4,159.61
DV_NE,1985,1,166.68
DV_NE,1985,2,176.56
DV_NE,1985,3,184.63
DV_NE,1985,4,195.36
DV_NE,1986,1,202.31
DV_NE,1986,2,212.21
DV_NE,1986,3,224.02
DV_NE,1986,4,236.7
DV_NE,1987,1,246.68
DV_NE,1987,2,256.12
DV_NE,1987,3,266.14
DV_NE,1987,4,272.2
DV_NE,1988,1,276.48
DV_NE,1988,2,281.43
DV_NE,1988,3,282.13
DV_NE,1988,4,283.52
DV_NE,1989,1,282.18
DV_NE,1989,2,281.91
DV_NE,1989,3,285.42
DV_NE,1989,4,285.93
DV_NE,1990,1,282.02
DV_NE,1990,2,274.64
DV_NE,1990,3,270.67
DV_NE,1990,4,265.42
DV_NE,1991,1,262.85
DV_NE,1991,2,260.53
DV_NE,1991,3,257.14
DV_NE,1991,4,259.55
DV_NE,1992,1,259.49
DV_NE,1992,2,255.62
DV_NE,1992,3,256.57
